timestamp(ms),GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon
12975.050048828125,30.3240573,-97.6037814
13075.050048828125,30.3240573,-97.6037814
13175.050048828125,30.3240573,-97.6037814
13275.050048828125,30.3240573,-97.6037814
13375.050048828125,30.3240573,-97.6037814
13475.050048828125,30.3240573,-97.6037814
13575.050048828125,30.3240573,-97.6037814
13675.050048828125,30.3240573,-97.6037814
13775.050048828125,30.3240573,-97.6037814
13875.050048828125,30.3240573,-97.6037814
13975.050048828125,30.3240573,-97.6037812
14075.050048828125,30.3240573,-97.6037812
14175.050048828125,30.3240573,-97.6037812
14275.050048828125,30.3240573,-97.6037812
14375.050048828125,30.3240573,-97.6037812
14475.050048828125,30.3240573,-97.6037813
14575.050048828125,30.3240573,-97.6037813
14675.050048828125,30.3240573,-97.6037813
14775.050048828125,30.3240573,-97.6037813
14875.050048828125,30.3240573,-97.6037813
14975.050048828125,30.3240575,-97.6037814
15075.050048828125,30.3240575,-97.6037814
15175.050048828125,30.3240575,-97.6037814
15275.050048828125,30.3240575,-97.6037814
15375.050048828125,30.3240575,-97.6037814
15475.050048828125,30.3240576,-97.6037814
15575.050048828125,30.3240576,-97.6037814
15675.050048828125,30.3240576,-97.6037814
15775.050048828125,30.3240576,-97.6037814
15875.050048828125,30.3240576,-97.6037814
15975.050048828125,30.3240578,-97.6037812
16075.050048828125,30.3240578,-97.6037812
16175.050048828125,30.3240578,-97.6037812
16275.050048828125,30.3240578,-97.6037812
16375.050048828125,30.3240578,-97.6037812
16475.050048828125,30.3240579,-97.6037809
16575.050048828125,30.3240579,-97.6037809
16675.050048828125,30.3240579,-97.6037809
16775.050048828125,30.3240579,-97.6037809
16875.050048828125,30.3240579,-97.6037809
16975.050048828125,30.3240581,-97.6037805
17075.050048828125,30.3240581,-97.6037805
17175.050048828125,30.3240581,-97.6037805
17275.050048828125,30.3240581,-97.6037805
17375.050048828125,30.3240581,-97.6037805
17475.050048828125,30.3240581,-97.6037805
17575.050048828125,30.3240581,-97.6037805
17675.050048828125,30.3240581,-97.6037805
17775.050048828125,30.3240581,-97.6037805
17875.050048828125,30.3240581,-97.6037805
17975.050048828125,30.3240585,-97.6037798
18075.050048828125,30.3240585,-97.6037798
18175.050048828125,30.3240585,-97.6037798
18275.050048828125,30.3240585,-97.6037798
18375.050048828125,30.3240585,-97.6037798
18475.050048828125,30.3240588,-97.6037793
18575.050048828125,30.3240588,-97.6037793
18675.050048828125,30.3240588,-97.6037793
18775.050048828125,30.3240588,-97.6037793
18875.050048828125,30.3240588,-97.6037793
18975.050048828125,30.3240591,-97.6037786
19075.050048828125,30.3240591,-97.6037786
19175.050048828125,30.3240591,-97.6037786
19275.050048828125,30.3240591,-97.6037786
19375.050048828125,30.3240591,-97.6037786
19475.050048828125,30.3240593,-97.603778
19575.050048828125,30.3240593,-97.603778
19675.050048828125,30.3240593,-97.603778
19775.050048828125,30.3240593,-97.603778
19875.050048828125,30.3240593,-97.603778
19975.050048828125,30.3240595,-97.6037773
20075.050048828125,30.3240595,-97.6037773
20175.050048828125,30.3240595,-97.6037773
20275.050048828125,30.3240595,-97.6037773
20375.050048828125,30.3240595,-97.6037773
20475.050048828125,30.3240597,-97.6037765
20575.050048828125,30.3240597,-97.6037765
20675.050048828125,30.3240597,-97.6037765
20775.050048828125,30.3240597,-97.6037765
20875.050048828125,30.3240597,-97.6037765
20975.050048828125,30.3240598,-97.603776
21075.050048828125,30.3240598,-97.603776
21175.050048828125,30.3240598,-97.603776
21275.050048828125,30.3240598,-97.603776
21375.050048828125,30.3240598,-97.603776
21475.050048828125,30.32406,-97.6037756
21575.050048828125,30.32406,-97.6037756
21675.050048828125,30.32406,-97.6037756
21775.050048828125,30.32406,-97.6037756
21875.050048828125,30.32406,-97.6037756
21975.050048828125,30.3240601,-97.6037751
22075.050048828125,30.3240601,-97.6037751
22175.050048828125,30.3240601,-97.6037751
22275.050048828125,30.3240601,-97.6037751
22375.050048828125,30.3240601,-97.6037751
22475.050048828125,30.3240603,-97.6037746
22575.050048828125,30.3240603,-97.6037746
22675.050048828125,30.3240603,-97.6037746
22775.050048828125,30.3240603,-97.6037746
22875.050048828125,30.3240603,-97.6037746
22975.050048828125,30.3240605,-97.6037743
23075.050048828125,30.3240605,-97.6037743
23175.050048828125,30.3240605,-97.6037743
23275.050048828125,30.3240605,-97.6037743
23375.050048828125,30.3240605,-97.6037743
23475.050048828125,30.3240608,-97.6037738
23575.050048828125,30.3240608,-97.6037738
23675.050048828125,30.3240608,-97.6037738
23775.050048828125,30.3240608,-97.6037738
23875.050048828125,30.3240608,-97.6037738
23975.050048828125,30.3240611,-97.6037735
24075.050048828125,30.3240611,-97.6037735
24175.050048828125,30.3240611,-97.6037735
24275.050048828125,30.3240611,-97.6037735
24375.050048828125,30.3240611,-97.6037735
24475.050048828125,30.3240613,-97.6037732
24575.050048828125,30.3240613,-97.6037732
24675.050048828125,30.3240613,-97.6037732
24775.050048828125,30.3240613,-97.6037732
24875.050048828125,30.3240613,-97.6037732
24975.050048828125,30.3240615,-97.6037728
25075.050048828125,30.3240615,-97.6037728
25175.050048828125,30.3240615,-97.6037728
25275.050048828125,30.3240615,-97.6037728
25375.050048828125,30.3240615,-97.6037728
25475.050048828125,30.3240617,-97.6037722
25575.050048828125,30.3240617,-97.6037722
25675.050048828125,30.3240617,-97.6037722
25775.050048828125,30.3240617,-97.6037722
25875.050048828125,30.3240617,-97.6037722
25975.050048828125,30.3240618,-97.6037718
26075.050048828125,30.3240618,-97.6037718
26175.050048828125,30.3240618,-97.6037718
26275.050048828125,30.3240618,-97.6037718
26375.050048828125,30.3240618,-97.6037718
26475.050048828125,30.324062,-97.6037716
26575.050048828125,30.324062,-97.6037716
26675.050048828125,30.324062,-97.6037716
26775.050048828125,30.324062,-97.6037716
